match_id,innings,team,batsman,runs,balls,fours,sixes,strikerate,isout,wickettype,fielders
1187019,1,India,49752.0,19.0,17.0,2.0,0.0,111.76,True,caught,['45256']
1187019,1,India,86165.0,33.0,22.0,3.0,1.0,150.0,False,not out,['-']
1187019,1,India,71331.0,10.0,11.0,1.0,0.0,90.9,True,caught,['72399']
1187019,1,India,49247.0,9.0,11.0,0.0,0.0,81.81,True,bowled,['-']
1187019,1,India,75311.0,0.0,1.0,0.0,0.0,0.0,True,caught,['64443']
1187019,1,India,62022.0,1.0,1.0,0.0,0.0,100.0,False,not out,['-']
1187019,1,India,54282.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187019,1,India,61325.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187019,2,West Indies,45256.0,67.0,45.0,4.0,4.0,148.88,False,not out,['-']
1187019,2,West Indies,61413.0,40.0,35.0,3.0,3.0,114.28,True,stumping,['86165']
1187019,2,West Indies,72393.0,23.0,14.0,0.0,3.0,164.28,True,caught,['49752']
1187019,2,West Indies,70405.0,38.0,18.0,4.0,2.0,211.11,False,not out,['-']
1187019,2,West Indies,72399.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187019,2,West Indies,49040.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187019,2,West Indies,59339.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187019,2,West Indies,68400.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187019,2,West Indies,62138.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187019,2,West Indies,64443.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187019,2,West Indies,61941.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,1,New Zealand,48927.0,2.0,7.0,0.0,0.0,28.57,True,bowled,['-']
1187665,1,New Zealand,49106.0,21.0,20.0,1.0,2.0,105.0,True,caught,['47055']
1187665,1,New Zealand,70695.0,32.0,26.0,1.0,1.0,123.07,True,caught,['52161']
1187665,1,New Zealand,47231.0,19.0,14.0,1.0,1.0,135.71,True,caught,['52122']
1187665,1,New Zealand,44930.0,44.0,35.0,3.0,1.0,125.71,True,caught,['52161']
1187665,1,New Zealand,58772.0,30.0,17.0,1.0,2.0,176.47,False,not out,['-']
1187665,1,New Zealand,64864.0,1.0,1.0,0.0,0.0,100.0,False,not out,['-']
1187665,1,New Zealand,66844.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,1,New Zealand,49108.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,1,New Zealand,67586.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,1,New Zealand,64402.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,2,England,52161.0,35.0,28.0,5.0,1.0,125.0,True,caught,['48927']
1187665,2,England,49309.0,11.0,13.0,2.0,0.0,84.61,True,caught,['67586']
1187665,2,England,52122.0,59.0,38.0,7.0,2.0,155.26,True,caught,['48927']
1187665,2,England,47055.0,34.0,21.0,4.0,1.0,161.9,False,not out,['-']
1187665,2,England,52241.0,14.0,11.0,2.0,0.0,127.27,False,not out,['-']
1187665,2,England,72103.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,2,England,57579.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,2,England,67312.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,2,England,51421.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,2,England,49427.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187665,2,England,83427.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187020,1,India,48405.0,71.0,34.0,6.0,5.0,208.82,True,caught,['61941']
1187020,1,India,60530.0,91.0,56.0,9.0,4.0,162.5,True,caught,['70405']
1187020,1,India,86165.0,0.0,2.0,0.0,0.0,0.0,True,caught,['59339']
1187020,1,India,49752.0,70.0,29.0,4.0,7.0,241.37,False,not out,['-']
1187020,1,India,71331.0,0.0,0.0,0.0,0.0,0.0,False,not out,['-']
1187020,1,India,74975.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187020,1,India,75311.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187020,1,India,67609.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187020,1,India,54282.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187020,1,India,63646.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187020,1,India,62022.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187020,2,West Indies,45256.0,7.0,11.0,1.0,0.0,63.63,True,caught,['71331']
1187020,2,West Indies,72399.0,5.0,4.0,1.0,0.0,125.0,True,caught,['60530']
1187020,2,West Indies,72393.0,41.0,24.0,1.0,5.0,170.83,True,caught,['60530']
1187020,2,West Indies,70405.0,0.0,1.0,0.0,0.0,0.0,True,caught,['74975']
1187020,2,West Indies,49040.0,68.0,39.0,5.0,6.0,174.35,True,caught,['49247']
1187020,2,West Indies,59339.0,8.0,5.0,1.0,0.0,160.0,True,caught,['51454']
1187020,2,West Indies,61941.0,11.0,13.0,1.0,0.0,84.61,True,bowled,['-']
1187020,2,West Indies,68400.0,6.0,12.0,0.0,0.0,50.0,True,caught,['49247']
1187020,2,West Indies,62138.0,13.0,7.0,1.0,1.0,185.71,False,not out,['-']
1187020,2,West Indies,64443.0,4.0,4.0,1.0,0.0,100.0,False,not out,['-']
1187020,2,West Indies,61413.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187666,1,New Zealand,48927.0,41.0,28.0,3.0,2.0,146.42,True,caught,['52122']
1187666,1,New Zealand,49106.0,7.0,5.0,0.0,1.0,140.0,True,lbw,['-']
1187666,1,New Zealand,70695.0,16.0,15.0,1.0,1.0,106.66,True,caught,['52241']
1187666,1,New Zealand,47231.0,28.0,12.0,1.0,3.0,233.33,True,bowled,['-']
1187666,1,New Zealand,44930.0,28.0,24.0,2.0,1.0,116.66,True,lbw,['-']
1187666,1,New Zealand,58772.0,5.0,9.0,0.0,0.0,55.55,True,caught,['51421']
1187666,1,New Zealand,57196.0,42.0,22.0,2.0,4.0,190.9,True,caught,['52122']
1187666,1,New Zealand,64864.0,0.0,2.0,0.0,0.0,0.0,True,caught,['83427']
1187666,1,New Zealand,49108.0,4.0,3.0,0.0,0.0,133.33,False,not out,['-']
1187666,1,New Zealand,67586.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187666,1,New Zealand,64402.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187666,2,England,52161.0,0.0,1.0,0.0,0.0,0.0,True,caught,['58772']
1187666,2,England,49309.0,39.0,29.0,2.0,2.0,134.48,True,caught,['48927']
1187666,2,England,52122.0,1.0,4.0,0.0,0.0,25.0,True,caught,['64864']
1187666,2,England,47055.0,32.0,17.0,3.0,3.0,188.23,True,caught,['47231']
1187666,2,England,52241.0,8.0,10.0,0.0,0.0,80.0,True,caught,['47231']
1187666,2,England,72103.0,9.0,6.0,1.0,0.0,150.0,True,caught,['47231']
1187666,2,England,57579.0,15.0,15.0,0.0,1.0,100.0,True,caught,['47231']
1187666,2,England,51421.0,36.0,19.0,3.0,3.0,189.47,True,caught,['48927']
1187666,2,England,49427.0,4.0,6.0,0.0,0.0,66.66,True,bowled,['-']
1187666,2,England,71381.0,4.0,3.0,1.0,0.0,133.33,True,caught,['49108']
1187666,2,England,83427.0,4.0,9.0,0.0,0.0,44.44,False,not out,['-']
1187667,1,New Zealand,49106.0,6.0,8.0,0.0,0.0,75.0,True,caught,['71381']
1187667,1,New Zealand,48927.0,33.0,17.0,7.0,0.0,194.11,True,caught,['67312']
1187667,1,New Zealand,70695.0,7.0,12.0,1.0,0.0,58.33,True,bowled,['-']
1187667,1,New Zealand,47231.0,55.0,35.0,5.0,3.0,157.14,True,caught,['82071']
1187667,1,New Zealand,44930.0,27.0,24.0,2.0,1.0,112.5,True,lbw,['-']
1187667,1,New Zealand,57196.0,20.0,15.0,2.0,1.0,133.33,True,bowled,['-']
1187667,1,New Zealand,64864.0,15.0,9.0,2.0,0.0,166.66,True,run out,['52241']
1187667,1,New Zealand,49108.0,1.0,2.0,0.0,0.0,50.0,False,not out,['-']
1187667,1,New Zealand,67586.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187667,1,New Zealand,64402.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187667,1,New Zealand,81257.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187667,2,England,82071.0,18.0,10.0,2.0,1.0,180.0,True,bowled,['-']
1187667,2,England,49309.0,55.0,34.0,8.0,1.0,161.76,True,caught,['48927']
1187667,2,England,52122.0,49.0,39.0,4.0,1.0,125.64,True,caught,['49108']
1187667,2,England,47055.0,18.0,13.0,0.0,2.0,138.46,True,caught,['49106']
1187667,2,England,52241.0,1.0,2.0,0.0,0.0,50.0,True,run out,['49106']
1187667,2,England,72103.0,2.0,6.0,0.0,0.0,33.33,True,caught,['49106']
1187667,2,England,57579.0,0.0,2.0,0.0,0.0,0.0,True,bowled,['-']
1187667,2,England,67312.0,14.0,10.0,0.0,1.0,140.0,False,not out,['-']
1187667,2,England,71381.0,3.0,4.0,0.0,0.0,75.0,False,not out,['-']
1187667,2,England,83427.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187667,2,England,71869.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187669,1,New Zealand,48927.0,50.0,20.0,3.0,5.0,250.0,True,caught,['82071']
1187669,1,New Zealand,49106.0,46.0,21.0,2.0,4.0,219.04,True,caught,['52122']
1187669,1,New Zealand,47231.0,6.0,5.0,1.0,0.0,120.0,True,caught,['52122']
1187669,1,New Zealand,70695.0,39.0,16.0,1.0,5.0,243.75,True,bowled,['-']
1187669,1,New Zealand,57196.0,1.0,1.0,0.0,0.0,100.0,False,not out,['-']
1187669,1,New Zealand,44930.0,3.0,3.0,0.0,0.0,100.0,True,run out,"['72103', '52241']"
1187669,1,New Zealand,64864.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187669,1,New Zealand,67586.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187669,1,New Zealand,49108.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187669,1,New Zealand,51092.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187669,1,New Zealand,66844.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187669,2,England,82071.0,7.0,4.0,0.0,1.0,175.0,True,lbw,['-']
1187669,2,England,52161.0,47.0,18.0,2.0,5.0,261.11,True,caught,['70695']
1187669,2,England,52122.0,1.0,2.0,0.0,0.0,50.0,True,caught,['66844']
1187669,2,England,47055.0,17.0,7.0,1.0,2.0,242.85,True,caught,['66844']
1187669,2,England,72103.0,24.0,11.0,2.0,2.0,218.18,True,stumping,['70695']
1187669,2,England,52241.0,11.0,10.0,1.0,0.0,110.0,False,not out,['-']
1187669,2,England,57579.0,6.0,2.0,0.0,1.0,300.0,True,caught,['49108']
1187669,2,England,67312.0,12.0,9.0,0.0,1.0,133.33,True,caught,['47231']
1187669,2,England,51421.0,12.0,3.0,1.0,1.0,400.0,False,not out,['-']
1187669,2,England,49427.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187669,2,England,71381.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188379,1,Netherlands,60461.0,5.0,5.0,1.0,0.0,100.0,True,caught,['51444']
1188379,1,Netherlands,71363.0,30.0,20.0,3.0,1.0,150.0,True,caught,['10423']
1188379,1,Netherlands,63105.0,54.0,28.0,5.0,2.0,192.85,True,caught,['10423']
1188379,1,Netherlands,93293.0,1.0,2.0,0.0,0.0,50.0,True,bowled,['-']
1192813,2,Samoa,68416.0,0.0,2.0,0.0,0.0,0.0,True,caught,['-']
1188379,1,Netherlands,48111.0,8.0,18.0,0.0,0.0,44.44,True,caught,['47206']
1188379,1,Netherlands,47391.0,75.0,39.0,8.0,3.0,192.3,False,not out,['-']
1188379,1,Netherlands,101548.0,12.0,9.0,1.0,0.0,133.33,True,caught,['47205']
1188379,1,Netherlands,48503.0,1.0,1.0,0.0,0.0,100.0,False,not out,['-']
1188379,1,Netherlands,69468.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188379,1,Netherlands,56854.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188379,1,Netherlands,97878.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188379,2,Zimbabwe,10423.0,4.0,7.0,0.0,0.0,57.14,True,caught,['101548']
1188379,2,Zimbabwe,51444.0,4.0,4.0,1.0,0.0,100.0,True,lbw,['-']
1188379,2,Zimbabwe,47205.0,59.0,37.0,6.0,3.0,159.45,True,caught,['48503']
1188379,2,Zimbabwe,45253.0,13.0,15.0,1.0,0.0,86.66,True,caught,['56854']
1188379,2,Zimbabwe,47206.0,9.0,9.0,1.0,0.0,100.0,True,stumping,['101548']
1188379,2,Zimbabwe,52319.0,14.0,10.0,1.0,1.0,140.0,True,caught,['47391']
1188379,2,Zimbabwe,55144.0,2.0,7.0,0.0,0.0,28.57,True,caught,['56854']
1188379,2,Zimbabwe,64447.0,4.0,4.0,0.0,0.0,100.0,True,caught,['63105']
1188379,2,Zimbabwe,59384.0,14.0,12.0,0.0,1.0,116.66,True,caught,['48503']
1188379,2,Zimbabwe,55140.0,2.0,5.0,0.0,0.0,40.0,True,stumping,['101548']
1188379,2,Zimbabwe,47210.0,17.0,9.0,3.0,0.0,188.88,False,not out,['-']
1188380,1,Netherlands,60461.0,1.0,3.0,0.0,0.0,33.33,True,caught,['47205']
1188380,1,Netherlands,71363.0,56.0,40.0,7.0,1.0,140.0,True,caught,['64447']
1188380,1,Netherlands,63105.0,16.0,9.0,2.0,1.0,177.77,True,caught,['64447']
1188380,1,Netherlands,48111.0,4.0,3.0,1.0,0.0,133.33,True,caught,['10423']
1188380,1,Netherlands,66040.0,18.0,18.0,1.0,0.0,100.0,True,caught,['47205']
1188380,1,Netherlands,47391.0,12.0,10.0,0.0,0.0,120.0,True,caught,['47205']
1188380,1,Netherlands,48503.0,29.0,20.0,3.0,0.0,145.0,False,not out,['-']
1188380,1,Netherlands,101548.0,0.0,2.0,0.0,0.0,0.0,True,caught,['55140']
1188380,1,Netherlands,97878.0,13.0,16.0,0.0,0.0,81.25,True,run out,['45253']
1188380,1,Netherlands,56854.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188380,1,Netherlands,69468.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188380,2,Zimbabwe,10423.0,8.0,9.0,0.0,1.0,88.88,True,caught,['101548']
1188380,2,Zimbabwe,45253.0,40.0,24.0,8.0,0.0,166.66,True,caught,['101548']
1188380,2,Zimbabwe,47205.0,29.0,27.0,2.0,1.0,107.4,True,caught,['48503']
1188380,2,Zimbabwe,47206.0,2.0,3.0,0.0,0.0,66.66,True,caught,['101548']
1188380,2,Zimbabwe,52319.0,7.0,11.0,0.0,0.0,63.63,True,caught,['71363']
1188380,2,Zimbabwe,55144.0,7.0,10.0,0.0,0.0,70.0,True,caught,['63105']
1188380,2,Zimbabwe,45252.0,29.0,18.0,0.0,3.0,161.11,True,bowled,['-']
1188380,2,Zimbabwe,64447.0,23.0,14.0,2.0,1.0,164.28,True,caught,['47391']
1188380,2,Zimbabwe,55140.0,1.0,2.0,0.0,0.0,50.0,False,not out,['-']
1188380,2,Zimbabwe,47210.0,0.0,1.0,0.0,0.0,0.0,True,bowled,['-']
1188380,2,Zimbabwe,60782.0,0.0,1.0,0.0,0.0,0.0,True,run out,"['48503', '47391']"
1188621,1,West Indies,56803.0,0.0,2.0,0.0,0.0,0.0,True,caught,['63224']
1188621,1,West Indies,61413.0,0.0,4.0,0.0,0.0,0.0,True,bowled,['-']
1188621,1,West Indies,70405.0,20.0,16.0,1.0,2.0,125.0,True,caught,['86165']
1188621,1,West Indies,49040.0,49.0,49.0,2.0,4.0,100.0,True,lbw,['-']
1188621,1,West Indies,72393.0,0.0,1.0,0.0,0.0,0.0,True,bowled,['-']
1188621,1,West Indies,80425.0,4.0,5.0,1.0,0.0,80.0,True,caught,['86165']
1188621,1,West Indies,62457.0,9.0,24.0,0.0,0.0,37.5,True,caught,['63224']
1188621,1,West Indies,49039.0,2.0,4.0,0.0,0.0,50.0,True,caught,['87603']
1188621,1,West Indies,72509.0,3.0,11.0,0.0,0.0,27.27,True,caught,['49752']
1188621,1,West Indies,64443.0,0.0,1.0,0.0,0.0,0.0,False,not out,['-']
1188621,1,West Indies,84225.0,0.0,3.0,0.0,0.0,0.0,False,not out,['-']
1188621,2,India,48405.0,24.0,25.0,2.0,2.0,96.0,True,caught,['49040']
1188621,2,India,15887.0,1.0,7.0,0.0,0.0,14.28,True,lbw,['-']
1188621,2,India,49752.0,19.0,29.0,1.0,0.0,65.51,True,caught,['49040']
1188621,2,India,86165.0,0.0,1.0,0.0,0.0,0.0,True,caught,['64443']
1188621,2,India,51454.0,19.0,14.0,2.0,0.0,135.71,True,bowled,['-']
1188621,2,India,63224.0,12.0,14.0,1.0,0.0,85.71,True,bowled,['-']
1188621,2,India,49247.0,10.0,9.0,0.0,0.0,111.11,False,not out,['-']
1188621,2,India,75311.0,8.0,5.0,0.0,1.0,160.0,False,not out,['-']
1188621,2,India,54282.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188621,2,India,87603.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188621,2,India,74633.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187679,1,India,48405.0,65.0,40.0,6.0,3.0,162.5,True,caught,['49108']
1187679,1,India,60530.0,27.0,19.0,2.0,1.0,142.1,True,caught,['49106']
1187679,1,India,74975.0,3.0,7.0,0.0,0.0,42.85,True,caught,['67586']
1187679,1,India,49752.0,38.0,27.0,2.0,1.0,140.74,True,caught,['49108']
1187679,1,India,71331.0,17.0,16.0,0.0,1.0,106.25,True,stumping,['70695']
1187678,1,New Zealand,48927.0,33.0,20.0,4.0,2.0,165.0,True,caught,['49752']
1187679,1,India,51454.0,14.0,6.0,1.0,1.0,233.33,False,not out,['-']
1187678,1,New Zealand,49106.0,26.0,25.0,2.0,1.0,104.0,True,caught,['49752']
1187679,1,India,49247.0,10.0,5.0,0.0,1.0,200.0,False,not out,['-']
1187677,1,New Zealand,48927.0,30.0,19.0,4.0,1.0,157.89,True,caught,['48405']
1187678,1,New Zealand,51088.0,14.0,20.0,0.0,0.0,70.0,True,caught,['61325']
1187679,1,India,63477.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,1,New Zealand,49106.0,59.0,42.0,6.0,2.0,140.47,True,caught,['61325']
1187678,1,New Zealand,47231.0,3.0,5.0,0.0,0.0,60.0,True,caught,['49247']
1187679,1,India,61325.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,1,New Zealand,51088.0,51.0,26.0,4.0,4.0,196.15,True,caught,['49752']
1187678,1,New Zealand,44930.0,18.0,24.0,0.0,0.0,75.0,True,caught,['48405']
1187679,1,India,63646.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,1,New Zealand,47231.0,0.0,2.0,0.0,0.0,0.0,True,caught,['74975']
1187678,1,New Zealand,70695.0,33.0,26.0,1.0,2.0,126.92,False,not out,['-']
1187679,1,India,70640.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,1,New Zealand,44930.0,54.0,27.0,3.0,3.0,200.0,False,not out,['-']
1187678,1,New Zealand,64864.0,0.0,0.0,0.0,0.0,0.0,False,not out,['-']
1187679,2,New Zealand,48927.0,31.0,21.0,2.0,3.0,147.61,True,caught,['60806']
1187677,1,New Zealand,70695.0,1.0,2.0,0.0,0.0,50.0,True,caught,['71331']
1187678,1,New Zealand,49108.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187679,2,New Zealand,49106.0,14.0,16.0,2.0,0.0,87.5,True,stumping,['60530']
1187677,1,New Zealand,64864.0,2.0,2.0,0.0,0.0,100.0,False,not out,['-']
1187678,1,New Zealand,67586.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187679,2,New Zealand,51088.0,95.0,48.0,8.0,6.0,197.91,True,caught,['60530']
1187677,1,New Zealand,49108.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187678,1,New Zealand,81257.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187679,2,New Zealand,64864.0,9.0,11.0,1.0,0.0,81.81,True,bowled,['-']
1187677,1,New Zealand,67586.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187678,1,New Zealand,48928.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187679,2,New Zealand,47231.0,5.0,12.0,0.0,0.0,41.66,True,caught,['74975']
1187677,1,New Zealand,81257.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187678,2,India,48405.0,8.0,6.0,2.0,0.0,133.33,True,caught,['44930']
1187679,2,New Zealand,44930.0,17.0,10.0,1.0,1.0,170.0,True,bowled,['-']
1187677,1,New Zealand,48928.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187678,2,India,60530.0,57.0,50.0,3.0,2.0,114.0,False,not out,['-']
1187679,2,New Zealand,70695.0,0.0,2.0,0.0,0.0,0.0,False,not out,['-']
1187677,2,India,48405.0,7.0,6.0,0.0,1.0,116.66,True,caught,['44930']
1187678,2,India,49752.0,11.0,12.0,1.0,0.0,91.66,True,caught,['70695']
1187679,2,New Zealand,49108.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,60530.0,56.0,27.0,4.0,3.0,207.4,True,caught,['49108']
1187678,2,India,71331.0,44.0,33.0,1.0,3.0,133.33,True,caught,['49108']
1187679,2,New Zealand,67586.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,49752.0,45.0,32.0,3.0,1.0,140.62,True,caught,['48927']
1187678,2,India,74975.0,8.0,4.0,0.0,1.0,200.0,False,not out,['-']
1187679,2,New Zealand,48928.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,71331.0,58.0,29.0,5.0,3.0,200.0,False,not out,['-']
1187678,2,India,51454.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187679,2,New Zealand,66844.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,74975.0,13.0,9.0,1.0,1.0,144.44,True,caught,['49108']
1187678,2,India,49247.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,51454.0,14.0,12.0,0.0,1.0,116.66,False,not out,['-']
1187678,2,India,63477.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,49247.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187678,2,India,61325.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,63477.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187678,2,India,63646.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,61325.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187678,2,India,70640.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,63646.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187677,2,India,70640.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187680,1,India,60530.0,39.0,26.0,3.0,2.0,150.0,True,caught,['64864']
1187680,1,India,60806.0,8.0,5.0,0.0,1.0,160.0,True,caught,['64864']
1187680,1,India,49752.0,11.0,9.0,2.0,0.0,122.22,True,caught,['64864']
1187680,1,India,71331.0,1.0,7.0,0.0,0.0,14.28,True,caught,['70695']
1187680,1,India,74975.0,12.0,9.0,2.0,0.0,133.33,True,caught,['74833']
1187680,1,India,51454.0,50.0,36.0,3.0,0.0,138.88,False,not out,['-']
1187680,1,India,75311.0,0.0,3.0,0.0,0.0,0.0,True,bowled,['-']
1187680,1,India,63477.0,20.0,15.0,2.0,0.0,133.33,True,caught,['49108']
1187680,1,India,61325.0,1.0,2.0,0.0,0.0,50.0,True,caught,['70695']
1187680,1,India,74633.0,11.0,9.0,2.0,0.0,122.22,False,not out,['-']
1187680,1,India,70640.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187680,2,New Zealand,48927.0,4.0,8.0,0.0,0.0,50.0,True,caught,['60530']
1187680,2,New Zealand,49106.0,64.0,47.0,6.0,3.0,136.17,True,run out,"['63477', '49752']"
1187680,2,New Zealand,70695.0,57.0,39.0,4.0,3.0,146.15,True,run out,['60530']
1187680,2,New Zealand,74833.0,0.0,3.0,0.0,0.0,0.0,True,bowled,['-']
1187680,2,New Zealand,44930.0,24.0,18.0,2.0,0.0,133.33,True,caught,['71331']
1187680,2,New Zealand,58772.0,4.0,3.0,1.0,0.0,133.33,True,caught,['74975']
1187680,2,New Zealand,64864.0,2.0,2.0,0.0,0.0,100.0,True,run out,"['60806', '60530']"
1187680,2,New Zealand,66844.0,0.0,0.0,0.0,0.0,0.0,False,not out,['-']
1187680,2,New Zealand,49108.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187680,2,New Zealand,67586.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1187680,2,New Zealand,48928.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,1,India,48405.0,67.0,51.0,6.0,3.0,131.37,True,caught,['72393']
1188622,1,India,15887.0,23.0,16.0,3.0,0.0,143.75,True,bowled,['-']
1188622,1,India,49752.0,28.0,23.0,1.0,1.0,121.73,True,bowled,['-']
1188622,1,India,86165.0,4.0,5.0,0.0,0.0,80.0,True,caught,['49040']
1188622,1,India,51454.0,6.0,8.0,0.0,0.0,75.0,True,caught,['70405']
1188622,1,India,63224.0,20.0,13.0,0.0,2.0,153.84,False,not out,['-']
1188622,1,India,49247.0,9.0,4.0,0.0,1.0,225.0,False,not out,['-']
1188622,1,India,75311.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,1,India,54282.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,1,India,87603.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,1,India,74633.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,2,West Indies,49039.0,4.0,12.0,0.0,0.0,33.33,True,bowled,['-']
1188622,2,West Indies,61413.0,0.0,2.0,0.0,0.0,0.0,True,caught,['54282']
1188622,2,West Indies,70405.0,19.0,34.0,1.0,0.0,55.88,True,caught,['51454']
1188622,2,West Indies,80425.0,54.0,34.0,6.0,3.0,158.82,True,lbw,['-']
1188622,2,West Indies,49040.0,8.0,8.0,1.0,0.0,100.0,False,not out,['-']
1188622,2,West Indies,72393.0,6.0,4.0,1.0,0.0,150.0,False,not out,['-']
1188622,2,West Indies,62457.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,2,West Indies,68400.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,2,West Indies,72509.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,2,West Indies,64443.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188622,2,West Indies,84225.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
1188623,1,West Indies,61413.0,10.0,11.0,1.0,0.0,90.9,True,lbw,['-']
1188623,1,West Indies,49039.0,2.0,6.0,0.0,0.0,33.33,True,caught,['74633']
